uri,tag_name
1227334111985045504,Sorpresa
1227334111985045504,Contenuto
1227325561145610240,Anticipazione
1227325561145610240,Ironia
1227325561145610240,Contenitore
1227335458155323392,Neutro
1227335458155323392,Citazione
1227353536717086731,Amore
1227353536717086731,Contenuto
1227353536717086731,Citazione
1227337686828175366,Disgusto
1227337686828175366,Ironia
1227337686828175366,Citazione
1227366827329835009,Fiducia
1227366827329835009,Contenuto
1227366827329835009,Citazione
1227330448352784384,Amore
1227330448352784384,Contenitore
1227334808713428999,Neutro
1227334808713428999,Contenuto
1227334808713428999,Citazione
1227352916408897537,Fiducia
1227352916408897537,Tristezza
1227352916408897537,Ironia
1227352916408897537,Contenitore
1227339392592818176,Amore
1227339392592818176,Ironia
1227339392592818176,Contenitore
1227339874828726273,Sorpresa
1227339874828726273,Contenuto
1227354272074993664,Gioia
1227354272074993664,Sorpresa
1227354272074993664,Ironia
1227354272074993664,Contenuto
1227365124979204098,Incomprensibile
1227335996292943873,Gioia
1227335996292943873,Sorpresa
1227335996292943873,Ironia
1227335996292943873,Contenitore
1227335996292943873,Citazione
1227367179592404992,Anticipazione
1227367179592404992,Tristezza
1227367179592404992,Contenitore
1227336308072308738,Amore
1227336308072308738,Contenuto
1227336308072308738,Citazione
1227366297731813381,Gioia
1227366297731813381,Sorpresa
1227366297731813381,Contenuto
1227342602296602630,Incomprensibile
1227351518057320453,Neutro
1227351518057320453,Contenuto
1227351518057320453,Citazione
1227343348870057990,Incomprensibile
1227346025452576769,Sorpresa
1227346025452576769,Contenuto
1227368327393181696,Fiducia
1227368327393181696,Contenitore
1227328392212688899,Anticipazione
1227328392212688899,Contenitore
1227351726900043776,Rabbia
1227351726900043776,Disgusto
1227351726900043776,Contenitore
1227353713213349889,Neutro
1227353713213349889,Ironia
1227353713213349889,Sarcasmo
1227353713213349889,Contenuto
1227335985895288832,Amore
1227335985895288832,Contenitore
1227332024907771904,Anticipazione
1227332024907771904,Contenitore
1227338179969241090,Fiducia
1227338179969241090,Amore
1227338179969241090,Contenitore
1227366289921974273,Disgusto
1227366289921974273,Contenitore
1227365179526127621,Gioia
1227365179526127621,Sorpresa
1227365179526127621,Contenuto
1227365179526127621,Citazione
1227350566889762816,Gioia
1227350566889762816,Sorpresa
1227350566889762816,Contenuto
1227354466485252096,Amore
1227354466485252096,Ironia
1227354466485252096,Contenuto
1227350033189736448,Amore
1227350033189736448,Contenitore
1227367417745203202,Disgusto
1227367417745203202,Ironia
1227367417745203202,Contenuto
1227345381039788035,Neutro
1227345381039788035,Contenitore
1227350243295088640,Fiducia
1227350243295088640,Sorpresa
1227350243295088640,Contenitore
1227337649238806535,Disgusto
1227337649238806535,Sorpresa
1227337649238806535,Ironia
1227337649238806535,Contenuto
1227337649238806535,Citazione
1227343771232342016,Sorpresa
1227343771232342016,Ironia
1227343771232342016,Contenuto
1227335192999845888,Fiducia
1227335192999845888,Ironia
1227335192999845888,Contenuto
1227335192999845888,Citazione
1227343803788513281,Sorpresa
1227343803788513281,Contenuto
1227333392821297152,Fiducia
1227333392821297152,Ironia
1227333392821297152,Contenuto
1227333392821297152,Citazione
1227329995393159177,Amore
1227329995393159177,Contenitore
1227354496952623111,Fiducia
1227354496952623111,Gioia
1227354496952623111,Sorpresa
1227354496952623111,Contenuto
1227357601295368195,Incomprensibile
1227365291614756864,Fiducia
1227365291614756864,Ironia
1227365291614756864,Contenuto
1227365291614756864,Citazione
1227328556302290946,Amore
1227328556302290946,Contenitore
1227366279876665349,Gioia
1227366279876665349,Sorpresa
1227366279876665349,Contenuto
1227340150319042560,Fiducia
1227340150319042560,Contenitore
1227339809460555776,Neutro
1227339809460555776,Contenuto
1227347588455829504,Incomprensibile
1227362754660532226,Gioia
1227362754660532226,Ironia
1227362754660532226,Contenuto
1227362754660532226,Citazione
1227350565744758784,Gioia
1227350565744758784,Sorpresa
1227350565744758784,Ironia
1227350565744758784,Contenuto
1227337281612193792,Neutro
1227337281612193792,Contenitore
1227362520895193089,Neutro
1227362520895193089,Contenitore
1227339388797038592,Sorpresa
1227339388797038592,Ironia
1227339388797038592,Contenuto
1227346015444926466,Incomprensibile
1227352345513689089,Neutro
1227352345513689089,Ironia
1227352345513689089,Contenitore
1227352345513689089,Contenuto
1227339089650864129,Tristezza
1227339089650864129,Sorpresa
1227339089650864129,Ironia
1227362082703728642,Neutro
1227362082703728642,Ironia
1227362082703728642,Contenuto
1227362082703728642,Citazione
1227287533689753600,Neutro
1227287533689753600,Contenitore
1227359347568672771,Amore
1227359347568672771,Contenitore
1227356627399041031,Disgusto
1227356627399041031,Ironia
1227356627399041031,Contenuto
1227347434453553153,Sorpresa
1227347434453553153,Ironia
1227347434453553153,Contenuto
1227336652512727040,Gioia
1227336652512727040,Contenuto
1227336652512727040,Citazione
1227331479413411841,Gioia
1227331479413411841,Contenuto
1227328351137861632,Fiducia
1227328351137861632,Amore
1227328351137861632,Contenitore
1227330766989930497,Neutro
1227349938117513216,Fiducia
1227349938117513216,Contenitore
1227334028891688960,Sorpresa
1227334028891688960,Contenuto
1227345577253507073,Incomprensibile
1227357532752138240,Neutro
1227357532752138240,Ironia
1227357848260218884,Gioia
1227357848260218884,Contenuto
1227366099538382848,Fiducia
1227366099538382848,Contenitore
1227326964874317825,Anticipazione
1227326964874317825,Contenitore
1227367575778099200,Neutro
1227367575778099200,Contenitore
1227343331090423808,Anticipazione
1227343331090423808,Contenitore
1227363562718408716,Disgusto
1227363562718408716,Ironia
1227363562718408716,Sarcasmo
1227363562718408716,Contenuto
1227363562718408716,Citazione
1227334791189712897,Neutro
1227334791189712897,Ironia
1227334791189712897,Contenitore
1227354283424854017,Gioia
1227354283424854017,Contenitore
1227365913562943489,Rabbia
1227365913562943489,Contenuto
1227371783713644545,Fiducia
1227371783713644545,Contenitore
1227374243777777664,Rabbia
1227374243777777664,Contenitore
1227339136442470402,Gioia
1227339136442470402,Sorpresa
1227339136442470402,Ironia
1227339136442470402,Contenuto
1227339136442470402,Citazione
1227348290271875075,Neutro
1227348290271875075,Ironia
1227348290271875075,Contenuto
1227348290271875075,Citazione
1227340040596074497,Fiducia
1227340040596074497,Ironia
1227340040596074497,Citazione
1227373429084631041,Fiducia
1227373429084631041,Contenitore
1227333861396357136,Gioia
1227352876378357768,Disgusto
1227352876378357768,Ironia
1227352876378357768,Sarcasmo
1227352876378357768,Contenuto
1227352876378357768,Citazione
1227365097397420034,Neutro
1227365097397420034,Ironia
1227365097397420034,Contenuto
1227365097397420034,Citazione
1227356258447036418,Gioia
1227356258447036418,Sorpresa
1227356258447036418,Contenuto
1227371399020457984,Tristezza
1227371399020457984,Contenitore
1227331086788812805,Fiducia
1227331086788812805,Ironia
1227331086788812805,Citazione
1227361798015406080,Amore
1227361798015406080,Contenitore
1227365181149323264,Fiducia
1227365181149323264,Contenuto
1227365181149323264,Citazione
1227330592985026561,Disgusto
1227330592985026561,Contenitore
1227353735304753152,Disgusto
1227353735304753152,Contenitore
1227346945708101633,Sorpresa
1227346945708101633,Contenitore
1227341356923867137,Anticipazione
1227341356923867137,Contenitore
1227341323956576257,Sorpresa
1227341323956576257,Contenitore
1227344282434052102,Fiducia
1227344282434052102,Contenitore
1227339797850677248,Gioia
1227339797850677248,Contenitore
1227351048932745217,Anticipazione
1227351048932745217,Disgusto
1227351048932745217,Contenitore
1227321222721081346,Neutro
1227321222721081346,Contenitore
1227347703916630017,Neutro
1227347703916630017,Contenitore
1227343611454459909,Neutro
1227343611454459909,Contenuto
1227343611454459909,Citazione
1227355263528841217,Amore
1227355263528841217,Ironia
1227355263528841217,Contenitore
1227335701924130820,Neutro
1227335701924130820,Contenitore
1227302387335016451,Amore
1227302387335016451,Contenitore
1227348261536702471,Neutro
1227348261536702471,Contenuto
1227345929759600641,Sorpresa
1227345929759600641,Contenuto
1227352210452905987,Neutro
1227352210452905987,Ironia
1227352210452905987,Contenuto
1227323647481798656,Anticipazione
1227323647481798656,Contenitore
1227348143383158785,Anticipazione
1227348143383158785,Contenitore
1227339872408657925,Fiducia
1227339872408657925,Contenitore
1227357376292048899,Neutro
1227357376292048899,Ironia
1227357376292048899,Contenuto
1227357376292048899,Citazione
1227339307838513152,Disgusto
1227339307838513152,Sorpresa
1227339307838513152,Ironia
1227339307838513152,Sarcasmo
1227339307838513152,Contenitore
1227387506489950210,Incomprensibile
1227349826741907462,Neutro
1227349826741907462,Contenitore
1227353867685449728,Fiducia
1227353867685449728,Contenitore
1227357043176169472,Neutro
1227357043176169472,Contenitore
1227351786006237184,Disgusto
1227351786006237184,Contenitore
1227342078105079812,Gioia
1227342078105079812,Contenuto
1227342078105079812,Citazione
1227335924905844737,Neutro
1227335924905844737,Contenuto
1227335924905844737,Citazione
1227356953703321603,Neutro
1227356953703321603,Ironia
1227356953703321603,Contenuto
1227368872921255936,Gioia
1227368872921255936,Contenuto
1227355087426682887,Fiducia
1227355087426682887,Amore
1227355087426682887,Contenitore
1227330602678050825,Incomprensibile
1227329433490554882,Gioia
1227329433490554882,Sorpresa
1227329433490554882,Contenitore
1227360303291207682,Amore
1227360303291207682,Contenitore
1227362738978115584,Disgusto
1227362738978115584,Ironia
1227362738978115584,Contenitore
1227347044756488192,Disgusto
1227347044756488192,Ironia
1227347044756488192,Contenuto
1227345446890287104,Gioia
1227345446890287104,Ironia
1227345446890287104,Contenuto
1227336595239587840,Sorpresa
1227336595239587840,Contenuto
1227356663486787584,Fiducia
1227356663486787584,Sorpresa
1227356663486787584,Contenitore
1227335274881048576,Incomprensibile
1227330581370998784,Disgusto
1227330581370998784,Ironia
1227330581370998784,Contenitore
1227335935311982593,Gioia
1227335935311982593,Contenuto
1227335935311982593,Citazione
1227337528333697024,Amore
1227337528333697024,Contenuto
1227354709540950017,Rabbia
1227354709540950017,Contenuto
1227337593345466369,Gioia
1227337593345466369,Contenuto
1227337593345466369,Citazione
1227352752264794113,Sorpresa
1227352474140467200,Gioia
1227352474140467200,Ironia
1227352474140467200,Contenuto
1227362052110528513,Fiducia
1227362052110528513,Contenitore
1227339237512667138,Sorpresa
1227339237512667138,Ironia
1227339237512667138,Contenuto
1227363114120810500,Disgusto
1227363114120810500,Ironia
1227363114120810500,Contenuto
1227356221927239680,Amore
1227356221927239680,Gioia
1227356221927239680,Contenuto
1227337737554055171,Neutro
1227337737554055171,Ironia
1227337737554055171,Contenuto
1227337737554055171,Citazione
1227350577216212997,Disgusto
1227350577216212997,Ironia
1227350577216212997,Contenitore
1227336033584500736,Fiducia
1227336033584500736,Contenitore
1227333892769746946,Disgusto
1227333892769746946,Ironia
1227333892769746946,Contenuto
1227366283349499908,Fiducia
1227366283349499908,Contenitore
1227351985017565184,Incomprensibile
1227354565667950596,Disgusto
1227354565667950596,Contenitore
1227328939011584003,Anticipazione
1227328939011584003,Contenitore
1227341679742652417,Fiducia
1227341679742652417,Contenitore
1227337537770983425,Disgusto
1227337537770983425,Contenitore
1227367028325003266,Gioia
1227366330380300288,Disgusto
1227366330380300288,Ironia
1227366330380300288,Contenitore
1227334054548320257,Gioia
1227334054548320257,Sorpresa
1227334054548320257,Contenuto
1227334820059062273,Disgusto
1227334820059062273,Contenitore
1227341787028692998,Disgusto
1227341787028692998,Sorpresa
1227341787028692998,Contenuto
1227360876623167495,Amore
1227360876623167495,Contenitore
1227369093667475458,Fiducia
1227369093667475458,Contenitore
1227330140155281410,Fiducia
1227330140155281410,Contenitore
1227362269442531330,Gioia
1227362269442531330,Contenuto
1227362269442531330,Citazione
1227341267375415296,Gioia
1227341267375415296,Ironia
1227341267375415296,Contenuto
1227371750519910400,Fiducia
1227371750519910400,Anticipazione
1227371750519910400,Contenitore
1227330359194521602,Fiducia
1227330359194521602,Ironia
1227330359194521602,Contenuto
1227330359194521602,Citazione
1227354585892818946,Amore
1227354585892818946,Ironia
1227354585892818946,Contenuto
1227348163817877504,Gioia
1227348163817877504,Sorpresa
1227348163817877504,Contenuto
1227333827527421956,Fiducia
1227333827527421956,Anticipazione
1227333827527421956,Contenuto
1227362955857141766,Paura
1227362955857141766,Ironia
1227362955857141766,Contenuto
1227314233483898888,Anticipazione
1227314233483898888,Contenitore
1227372941492531201,Fiducia
1227372941492531201,Amore
1227372941492531201,Contenitore
1227317819706134528,Amore
1227317819706134528,Ironia
1227317819706134528,Contenitore
1227337768948391943,Rabbia
1227337768948391943,Contenuto
1227345557015932929,Anticipazione
1227345557015932929,Rabbia
1227345557015932929,Ironia
1227345557015932929,Contenitore
1227346340314783744,Fiducia
1227346340314783744,Contenitore
1227354511729156098,Gioia
1227354511729156098,Contenuto
1227352784988708865,Tristezza
1227352784988708865,Sorpresa
1227352784988708865,Contenitore
1227367216317960193,Gioia
1227367216317960193,Contenitore
1227367094519549952,Fiducia
1227367094519549952,Ironia
1227353174270410752,Tristezza
1227353174270410752,Sorpresa
1227353174270410752,Ironia
1227353174270410752,Contenuto
1227352133135196160,Amore
1227352133135196160,Contenitore
1227336786042662918,Incomprensibile
1227348026424950784,Fiducia
1227348026424950784,Contenitore
1227368126645440512,Disgusto
1227368126645440512,Ironia
1227368126645440512,Contenuto
1227368610538151938,Incomprensibile
1227348134017323009,Disgusto
1227348134017323009,Ironia
1227348134017323009,Offensivita
1227348134017323009,Contenitore
1227383606286409728,Fiducia
1227383606286409728,Anticipazione
1227383606286409728,Contenitore
1227339510033321984,Disgusto
1227339510033321984,Ironia
1227339510033321984,Sarcasmo
1227339510033321984,Contenitore
1227338355584765960,Disgusto
1227338355584765960,Ironia
1227338355584765960,Sarcasmo
1227338355584765960,Contenitore
1227340458369732609,Disgusto
1227340458369732609,Contenitore
1227336951562371072,Incomprensibile
1227352985858170881,Disgusto
1227352985858170881,Sorpresa
1227352985858170881,Ironia
1227352985858170881,Contenitore
1227330531316117505,Disgusto
1227330531316117505,Contenitore
1227331377755979781,Disgusto
1227331377755979781,Contenitore
1227341138790617090,Disgusto
1227341138790617090,Contenitore
1227362970159718404,Incomprensibile
1227359128244432896,Incomprensibile
1227342060153425924,Gioia
1227342060153425924,Contenuto
1227342060153425924,Citazione
1227341874328981509,Gioia
1227341874328981509,Contenuto
1227338201238589441,Fiducia
1227338201238589441,Ironia
1227338201238589441,Contenitore
1227357798578741249,Sorpresa
1227357798578741249,Ironia
1227357798578741249,Contenuto
1227329335780167680,Amore
1227329335780167680,Contenitore
1227336702466969603,Incomprensibile
1227362042979454976,Disgusto
1227362042979454976,Offensivita
1227362042979454976,Contenitore
1227365086311911425,Gioia
1227365086311911425,Contenuto
1227365086311911425,Citazione
1227335937530716167,Disgusto
1227335937530716167,Contenuto
1227345031218028545,Fiducia
1227345031218028545,Contenitore
1227342055569010688,Neutro
1227342055569010688,Ironia
1227342055569010688,Contenitore
1227344503750692869,Neutro
1227344503750692869,Contenitore
1227339609664868352,Fiducia
1227339609664868352,Sorpresa
1227339609664868352,Contenitore
1227350259149496320,Fiducia
1227350259149496320,Sorpresa
1227350259149496320,Contenitore
1227352819377868800,Gioia
1227352819377868800,Ironia
1227352819377868800,Contenitore
1227352635335958528,Fiducia
1227352635335958528,Contenitore
1227352635335958528,Citazione
1227339019341750272,Disgusto
1227339019341750272,Contenuto
1227345218036432897,Amore
1227345218036432897,Contenitore
1227340622161469445,Fiducia
1227340622161469445,Contenuto
1227354120824205312,Incomprensibile
1227333652901769217,Amore
1227333652901769217,Contenuto
1227332385982877698,Fiducia
1227332385982877698,Ironia
1227332385982877698,Contenuto
1227354224532566016,Sorpresa
1227354224532566016,Contenuto
1227358928184451072,Fiducia
1227358928184451072,Contenitore
1227366870505918464,Incomprensibile
1227337407063826434,Fiducia
1227337407063826434,Anticipazione
1227337407063826434,Contenitore
1227358535874420737,Amore
1227358535874420737,Sorpresa
1227358535874420737,Contenitore
1227336353668620288,Amore
1227336353668620288,Contenitore
1227363293184086019,Fiducia
1227363293184086019,Ironia
1227363293184086019,Contenitore
1227364206636404741,Incomprensibile
1227336683567407105,Amore
1227336683567407105,Contenitore
1227348199951814657,Amore
1227348199951814657,Contenitore
1227357229101322240,Sorpresa
1227357229101322240,Contenitore
1227348151675367424,Neutro
1227348151675367424,Contenuto
1227337222082453514,Disgusto
1227337222082453514,Ironia
1227337222082453514,Sarcasmo
1227337222082453514,Contenuto
1227354277254963200,Incomprensibile
1227343778756820997,Disgusto
1227343778756820997,Ironia
1227343778756820997,Contenitore
1227365362158768128,Neutro
1227365362158768128,Contenitore
1227362709546655745,Incomprensibile
1227336259724595201,Amore
1227336259724595201,Contenuto
1227336259724595201,Citazione
1227370921264111616,Fiducia
1227370921264111616,Anticipazione
1227370921264111616,Contenitore
1227333460131532800,Anticipazione
1227333460131532800,Contenitore
1227355286605893634,Gioia
1227355286605893634,Sorpresa
1227339754255134720,Neutro
1227344444246175841,Sorpresa
1227344444246175841,Ironia
1227344444246175841,Citazione
1227374760855851008,Incomprensibile
1227340612598476801,Disgusto
1227340612598476801,Contenitore
1227342369621708800,Disgusto
1227342369621708800,Sorpresa
1227342369621708800,Ironia
1227342369621708800,Contenuto
1227342369621708800,Citazione
1227362751967834112,Incomprensibile
1227354893415075842,Tristezza
1227354893415075842,Contenuto
1227354366874718214,Gioia
1227354366874718214,Sorpresa
1227354366874718214,Contenuto
1227352902769008641,Incomprensibile
1227367823359520768,Fiducia
1227367823359520768,Contenitore
1227337390303387654,Amore
1227337390303387654,Contenuto
1227288160075419649,Gioia
1227288160075419649,Contenitore
1227288160075419649,Citazione
1227363482124857344,Incomprensibile
1227346547001757698,Sorpresa
1227346547001757698,Contenuto
1227345163346960384,Fiducia
1227345163346960384,Contenitore
1227328586752897025,Amore
1227328586752897025,Contenitore
1227331293949632513,Incomprensibile
1227332841043832832,Fiducia
1227332841043832832,Contenitore
1227334188577280001,Sorpresa
1227334188577280001,Ironia
1227334188577280001,Contenitore
1227353253706420225,Neutro
1227353253706420225,Contenuto
1227353253706420225,Citazione
1227363236749729800,Neutro
1227363236749729800,Contenuto
1227363236749729800,Citazione
1227359739891331074,Fiducia
1227359739891331074,Ironia
1227359739891331074,Contenitore
1227366931075911680,Disgusto
1227366931075911680,Contenuto
1227344114053677063,Disgusto
1227344114053677063,Sorpresa
1227344114053677063,Ironia
1227344114053677063,Contenuto
1227331941143339009,Incomprensibile
1227335914692730880,Neutro
1227335914692730880,Contenitore
1227369172021252096,Anticipazione
1227369172021252096,Contenitore
1227342213920837632,Gioia
1227342213920837632,Contenuto
1227364848511705092,Neutro
1227364848511705092,Contenitore
1227325972124446726,Anticipazione
1227325972124446726,Contenitore
1227353541011963904,Disgusto
1227353541011963904,Sorpresa
1227353541011963904,Contenuto
1227357021332213760,Gioia
1227357021332213760,Sorpresa
1227331240237420544,Fiducia
1227331240237420544,Contenitore
1227346948421771265,Incomprensibile
1227330241087131649,Disgusto
1227330572420354054,Disgusto
1227330572420354054,Contenitore
1227347811680825344,Gioia
1227347811680825344,Sorpresa
1227347811680825344,Contenuto
1227369247979995139,Neutro
1227369247979995139,Contenitore
1227381366968520704,Amore
1227381366968520704,Contenitore
1227339803513032704,Fiducia
1227339803513032704,Contenitore
1227354903347126273,Incomprensibile
1227337131464499206,Sorpresa
1227337131464499206,Contenuto
1227342021599338496,Gioia
1227342021599338496,Sorpresa
1227342021599338496,Contenuto
1227342021599338496,Citazione
1227350403957895170,Fiducia
1227350403957895170,Contenitore
1227347273463554048,Gioia
1227347273463554048,Sorpresa
1227347273463554048,Contenuto
1227353781081341952,Sorpresa
1227353781081341952,Ironia
1227353781081341952,Contenuto
1227364723986960384,Gioia
1227364723986960384,Sorpresa
1227364723986960384,Contenuto
1227353061032636417,Incomprensibile
1227354600862298112,Gioia
1227354600862298112,Sorpresa
1227354600862298112,Contenuto
1227347029745111040,Fiducia
1227347029745111040,Amore
1227347029745111040,Contenitore
1227336775594643459,Gioia
1227336775594643459,Contenitore
1227335890533523456,Disgusto
1227335890533523456,Contenitore
1227335134472482817,Fiducia
1227335134472482817,Contenitore
1227353942780260358,Fiducia
1227353942780260358,Contenitore
1227346268080525318,Neutro
1227346268080525318,Ironia
1227346268080525318,Contenuto
1227342927048904705,Neutro
1227342927048904705,Ironia
1227342927048904705,Contenitore
1227367171417935879,Amore
1227367171417935879,Ironia
1227367171417935879,Contenuto
1227335343873122304,Neutro
1227335343873122304,Ironia
1227335343873122304,Sarcasmo
1227335343873122304,Contenuto
1227357907198631943,Neutro
1227357907198631943,Ironia
1227357907198631943,Contenuto
1227354338105974789,Amore
1227354338105974789,Sorpresa
1227354338105974789,Contenuto
1227366468716724224,Disgusto
1227366468716724224,Contenitore
1227344402428964872,Neutro
1227344402428964872,Ironia
1227344402428964872,Contenuto
1227344402428964872,Citazione
1227359454196326400,Incomprensibile
1227354763311960068,Disgusto
1227354763311960068,Sorpresa
1227354763311960068,Ironia
1227354763311960068,Contenuto
1227333303906242560,Fiducia
1227333303906242560,Contenitore
1227361007561060352,Incomprensibile
1227357286374481920,Fiducia
1227357286374481920,Contenitore
1227336004081782786,Fiducia
1227336004081782786,Sorpresa
1227336004081782786,Ironia
1227336004081782786,Contenitore
1227357742995820550,Amore
1227357742995820550,Contenitore
1227331901771460609,Fiducia
1227331901771460609,Contenitore
1227396988708233217,Gioia
1227396988708233217,Sorpresa
1227396988708233217,Contenitore
1227336138265853954,Fiducia
1227336138265853954,Contenitore
1227354592905777152,Incomprensibile
1227351718104633346,Disgusto
1227351718104633346,Ironia
1227351718104633346,Contenuto
1227333531107577858,Disgusto
1227333531107577858,Ironia
1227333531107577858,Sarcasmo
1227333531107577858,Contenitore
1227333513478918146,Sorpresa
1227333513478918146,Ironia
1227333513478918146,Contenuto
1227332050224631808,Incomprensibile
1227347284477825030,Sorpresa
1227347284477825030,Ironia
1227347284477825030,Contenuto
1227339782793170944,Gioia
1227339782793170944,Sorpresa
1227339782793170944,Contenuto
1227339431717351430,Incomprensibile
1227357306486239237,Incomprensibile
1227343617808896000,Gioia
1227343617808896000,Contenitore
1227351439808385024,Neutro
1227351439808385024,Ironia
1227351439808385024,Contenuto
1227351439808385024,Citazione
1227347846158016516,Gioia
1227347846158016516,Sorpresa
1227347846158016516,Ironia
1227347846158016516,Contenuto
1227347846158016516,Citazione
1227394282690138113,Incomprensibile
1227367204720652289,Tristezza
1227367204720652289,Sorpresa
1227367204720652289,Contenuto
1227339462608326656,Incomprensibile
1227337911969906689,Neutro
1227337911969906689,Ironia
1227337911969906689,Contenuto
1227334349173010432,Neutro
1227334349173010432,Contenuto
1227334349173010432,Citazione
1227358880600072192,Fiducia
1227358880600072192,Sorpresa
1227358880600072192,Contenitore
1227332298481250305,Neutro
1227332298481250305,Contenuto
1227344228612743170,Fiducia
1227344228612743170,Contenitore
1227350522392436737,Fiducia
1227350522392436737,Ironia
1227350522392436737,Contenuto
1227361745980788736,Gioia
1227361745980788736,Sorpresa
1227361745980788736,Ironia
1227361745980788736,Contenuto
1227364267516710912,Fiducia
1227364267516710912,Ironia
1227364267516710912,Contenitore
1227365086551068673,Neutro
1227365086551068673,Contenuto
1227345819101212672,Fiducia
1227345819101212672,Contenitore
1227335800435638273,Sorpresa
1227335800435638273,Ironia
1227335800435638273,Contenuto
1227372757161250817,Incomprensibile
1227336382454079489,Gioia
1227336382454079489,Ironia
1227336382454079489,Citazione
1227334589611462657,Sorpresa
1227334589611462657,Contenuto
1227332956672290817,Amore
1227332956672290817,Contenitore
1227350860688175107,Fiducia
1227350860688175107,Contenitore
1227330592230035456,Amore
1227330592230035456,Contenitore
1227328562421805062,Sorpresa
1227328562421805062,Ironia
1227328562421805062,Contenitore
1227327882181083139,Fiducia
1227327882181083139,Amore
1227327882181083139,Contenitore
1227340166777524224,Sorpresa
1227340166777524224,Contenitore
1227292128109182976,Incomprensibile
1227356404719259653,Tristezza
1227356404719259653,Contenitore
1227352897379356672,Rabbia
1227352897379356672,Contenuto
1227343830170701825,Sorpresa
1227343830170701825,Contenuto
1227347840789291008,Gioia
1227347840789291008,Contenuto
1227347840789291008,Citazione
1227339306370502657,Sorpresa
1227339306370502657,Ironia
1227339306370502657,Contenitore
1227358160626814978,Tristezza
1227358160626814978,Sorpresa
1227358160626814978,Ironia
1227358160626814978,Contenuto
1227327281477144580,Amore
1227327281477144580,Contenitore
1227343255727112192,Disgusto
1227343255727112192,Contenitore
1227360107719221254,Amore
1227360107719221254,Contenitore
1227354357278167045,Sorpresa
1227354357278167045,Contenuto
1227361498986663938,Neutro
1227361498986663938,Contenuto
1227361498986663938,Citazione
1227325272204218368,Anticipazione
1227325272204218368,Contenitore
1227333824331362306,Fiducia
1227333824331362306,Amore
1227333824331362306,Contenitore
1227339892822335488,Neutro
1227339892822335488,Ironia
1227339892822335488,Contenuto
1227348820406808577,Fiducia
1227348820406808577,Contenuto
1227332565679398912,Neutro
1227332565679398912,Ironia
1227332565679398912,Contenuto
1227335136016060416,Fiducia
1227335136016060416,Ironia
1227335136016060416,Contenitore
1227351287852826624,Neutro
1227351287852826624,Contenitore
1227350171664687104,Sorpresa
1227350171664687104,Contenuto
1227349057607258112,Amore
1227349057607258112,Contenitore
1227350724901834752,Fiducia
1227350724901834752,Contenitore
1227348007634587648,Neutro
1227348007634587648,Ironia
1227348007634587648,Contenitore
1227348007634587648,Citazione
1227337587356045313,Disgusto
1227337587356045313,Sorpresa
1227337587356045313,Contenuto
1227337587356045313,Citazione
1227361387879510017,Gioia
1227361387879510017,Contenitore
1227356739890221056,Sorpresa
1227356739890221056,Ironia
1227356739890221056,Contenuto
1227336635798425600,Anticipazione
1227336635798425600,Contenitore
1227366871948656640,Disgusto
1227366871948656640,Ironia
1227366871948656640,Sarcasmo
1227366871948656640,Contenitore
1227348073225052160,Gioia
1227348073225052160,Ironia
1227348073225052160,Contenuto
1227337671900614658,Fiducia
1227337671900614658,Contenitore
1227337767383945216,Neutro
1227337767383945216,Citazione
1227342261349998595,Amore
1227342261349998595,Contenitore
1227327551904899072,Anticipazione
1227327551904899072,Contenitore
1227360974547619845,Gioia
1227360974547619845,Contenuto
1227360974547619845,Citazione
1227352972876709891,Incomprensibile
1227326773395894272,Anticipazione
1227326773395894272,Tristezza
1227326773395894272,Contenitore
1227363648378736640,Paura
1227363648378736640,Ironia
1227363648378736640,Contenitore
1227342592821669888,Sorpresa
1227342592821669888,Ironia
1227342592821669888,Contenuto
1227356976482570240,Neutro
1227356976482570240,Ironia
1227356976482570240,Contenuto
1227318551779926016,Anticipazione
1227318551779926016,Contenitore
1227339745468059649,Gioia
1227339745468059649,Sorpresa
1227339745468059649,Contenuto
1227344761348030464,Disgusto
1227344761348030464,Ironia
1227344761348030464,Contenitore
1227313695065333763,Neutro
1227313695065333763,Contenitore
1227358640606191617,Fiducia
1227358640606191617,Ironia
1227358640606191617,Contenuto
1227368175030980609,Fiducia
1227368175030980609,Contenuto
1227336031726374915,Sorpresa
1227336031726374915,Ironia
1227336031726374915,Contenuto
1227313338574491648,Incomprensibile
1227333321950138371,Tristezza
1227333321950138371,Contenuto
1227343796591058944,Paura
1227343796591058944,Contenitore
1227366658391576576,Disgusto
1227366658391576576,Ironia
1227366658391576576,Contenitore
1227340158493712386,Disgusto
1227340158493712386,Ironia
1227340158493712386,Sarcasmo
1227340158493712386,Contenitore
1227344573971734528,Neutro
1227344573971734528,Citazione
1227337431097266177,Disgusto
1227337431097266177,Contenitore
1227354047231012864,Gioia
1227354047231012864,Sorpresa
1227360087414628352,Disgusto
1227360087414628352,Contenitore
1227353642824499200,Gioia
1227353642824499200,Disgusto
1227353642824499200,Contenuto
1227353953278550018,Disgusto
1227353953278550018,Contenitore
1227334513216434178,Neutro
1227334513216434178,Contenuto
1227332930801995781,Disgusto
1227332930801995781,Contenitore
1227340280686350336,Neutro
1227340280686350336,Ironia
1227340280686350336,Contenuto
1227364681733607425,Gioia
1227364681733607425,Ironia
