uri,tag_name
18129032746044425,Parallela
17859532048731486,Anticipazione
17859532048731486,Contenitore
17859532048731486,Additiva
18024228967254611,Fiducia
18024228967254611,Contenitore
18024228967254611,Parallela
17875466200546310,Fiducia
17875466200546310,Amore
17875466200546310,Parallela
18128623375042396,Incomprensibile
17873440240563115,Disgusto
17873440240563115,Sorpresa
17873440240563115,Contenuto
17873440240563115,Citazione
17873440240563115,Additiva
17856019036784978,Incomprensibile
18121572334067768,Incomprensibile
17855024086808560,Fiducia
17855024086808560,Contenitore
17855024086808560,Additiva
17856029794781021,Neutro
17856029794781021,Contenitore
17856029794781021,Additiva
18092395729191827,Fiducia
18092395729191827,Contenitore
18092395729191827,Additiva
17940932350330787,Anticipazione
17940932350330787,Contenitore
17940932350330787,Additiva
17851440775861916,Fiducia
17851440775861916,Contenitore
17851440775861916,Additiva
18128740330027100,Fiducia
18128740330027100,Contenitore
18128740330027100,Parallela
17871848845584654,Disgusto
17871848845584654,Ironia
17871848845584654,Contenitore
17871848845584654,Additiva
17870727700586377,Gioia
17870727700586377,Sorpresa
17870727700586377,Contenuto
17870727700586377,Citazione
17870727700586377,Additiva
17904020593411942,Anticipazione
17904020593411942,Contenitore
17904020593411942,Additiva
17933048935348151,Fiducia
17933048935348151,Contenitore
17933048935348151,Additiva
17960291869306382,Fiducia
17960291869306382,Contenitore
17960291869306382,Additiva
17856854038760318,Rabbia
17856854038760318,Contenitore
17856854038760318,Divergente
17862407230686000,Fiducia
17862407230686000,Contenitore
17862407230686000,Parallela
17861412541709295,Amore
17861412541709295,Contenitore
17861412541709295,Additiva
17887341970471697,Fiducia
17887341970471697,Contenitore
17887341970471697,Parallela
17861471941694562,Gioia
17861471941694562,Sorpresa
17861471941694562,Contenitore
17861471941694562,Additiva
17903732803423395,Fiducia
17903732803423395,Contenitore
17903732803423395,Additiva
17896373764446385,Fiducia
17896373764446385,Contenitore
17896373764446385,Additiva
17885709751476975,Gioia
17885709751476975,Contenitore
17885709751476975,Divergente
17864276389654841,Fiducia
17864276389654841,Contenitore
17864276389654841,Additiva
18023694379250645,Disgusto
18023694379250645,Contenitore
18023694379250645,Additiva
17865239929636394,Fiducia
17865239929636394,Contenitore
17865239929636394,Additiva
18093115399083369,Anticipazione
18093115399083369,Contenitore
18093115399083369,Additiva
17845049302958183,Gioia
17845049302958183,Contenuto
17845049302958183,Additiva
17855333626795067,Disgusto
17855333626795067,Contenitore
17855333626795067,Additiva
18090400858130553,Disgusto
18090400858130553,Contenuto
18090400858130553,Additiva
17855796235766980,Disgusto
17855796235766980,Contenitore
17855796235766980,Additiva
18105317551102403,Gioia
18105317551102403,Contenitore
18105317551102403,Additiva
18127839736050987,Neutro
18127839736050987,Parallela
17893787500446974,Fiducia
17893787500446974,Contenitore
17893787500446974,Additiva
18042335899225755,Fiducia
18042335899225755,Contenitore
18042335899225755,Parallela
17933643763348938,Gioia
17933643763348938,Sorpresa
17933643763348938,Contenuto
17933643763348938,Additiva
17877042640535176,Fiducia
17877042640535176,Contenitore
17877042640535176,Additiva
17849730205882190,Incomprensibile
18123108292070370,Fiducia
18123108292070370,Contenitore
18123108292070370,Parallela
17880609208505264,Fiducia
17880609208505264,Contenitore
17880609208505264,Additiva
17846994505924688,Fiducia
17846994505924688,Contenitore
17846994505924688,Additiva
17930841958356438,Incomprensibile
17872063312570043,Fiducia
17872063312570043,Contenitore
17872063312570043,Additiva
18040559617242906,Fiducia
18040559617242906,Contenitore
18040559617242906,Parallela
18125851525001266,Incomprensibile
17883543355492496,Fiducia
17883543355492496,Contenitore
17883543355492496,Parallela
17861625808710776,Disgusto
17861625808710776,Contenuto
17861625808710776,Divergente
17846947855905621,Fiducia
17846947855905621,Contenitore
17846947855905621,Parallela
17915573440379418,Incomprensibile
18103150477117047,Fiducia
18103150477117047,Contenitore
18103150477117047,Additiva
18076048486174722,Fiducia
18076048486174722,Contenitore
18076048486174722,Additiva
17856965842749642,Fiducia
17856965842749642,Contenitore
17856965842749642,Additiva
17877007246552257,Fiducia
17877007246552257,Contenitore
17877007246552257,Additiva
17849670025895399,Fiducia
17849670025895399,Contenitore
17849670025895399,Parallela
18129723484053430,Disgusto
18129723484053430,Contenuto
18129723484053430,Additiva
18129011275049300,Neutro
18129011275049300,Contenitore
18129011275049300,Parallela
17893168057459364,Fiducia
17893168057459364,Contenitore
17893168057459364,Parallela
18001361236283652,Fiducia
18001361236283652,Contenitore
18001361236283652,Parallela
17851484434853238,Fiducia
17851484434853238,Contenitore
17851484434853238,Additiva
17940262573332847,Fiducia
17940262573332847,Contenitore
17940262573332847,Additiva
18086813542149766,Incomprensibile
17904966085419396,Fiducia
17904966085419396,Contenitore
17904966085419396,Additiva
17870318971599507,Fiducia
17870318971599507,Contenitore
17870318971599507,Parallela
18090029512192703,Fiducia
18090029512192703,Contenitore
18090029512192703,Parallela
17871110029598307,Fiducia
17871110029598307,Contenitore
17871110029598307,Additiva
17901271264431006,Fiducia
17901271264431006,Contenitore
17901271264431006,Additiva
18049515400219326,Neutro
18049515400219326,Ironia
18049515400219326,Contenitore
18049515400219326,Divergente
18105116677129357,Sorpresa
18105116677129357,Contenitore
18105116677129357,Additiva
17873254438569355,Fiducia
17873254438569355,Amore
17873254438569355,Contenitore
17873254438569355,Additiva
17853245650837694,Amore
17853245650837694,Contenitore
17853245650837694,Additiva
17861976304717479,Fiducia
17861976304717479,Contenitore
17861976304717479,Parallela
18128626552051924,Fiducia
18128626552051924,Contenitore
18128626552051924,Parallela
18022971874258716,Fiducia
18022971874258716,Contenitore
18022971874258716,Additiva
18128833681018550,Neutro
18128833681018550,Contenitore
18128833681018550,Additiva
17848693114895055,Incomprensibile
17901598753427779,Fiducia
17901598753427779,Contenitore
17901598753427779,Additiva
17854001131792737,Amore
17854001131792737,Contenitore
17854001131792737,Additiva
17847015592918229,Fiducia
17847015592918229,Contenitore
17847015592918229,Parallela
18049527502216614,Disgusto
18049527502216614,Contenitore
18049527502216614,Divergente
17893821721454972,Fiducia
17893821721454972,Contenitore
17893821721454972,Additiva
17890611679467791,Gioia
17890611679467791,Contenitore
17890611679467791,Additiva
17865324235649706,Neutro
17865324235649706,Additiva
18114978205073496,Amore
18114978205073496,Contenitore
18114978205073496,Parallela
17885441731492439,Incomprensibile
17859010501735747,Incomprensibile
17896398907443268,Fiducia
17896398907443268,Contenitore
17896398907443268,Additiva
17867305408627197,Fiducia
17867305408627197,Contenitore
17867305408627197,Parallela
17886378781484626,Fiducia
17886378781484626,Contenitore
17886378781484626,Parallela
17844263968976992,Fiducia
17844263968976992,Contenitore
17844263968976992,Parallela
17943982000318659,Incomprensibile
17849782168879906,Amore
17849782168879906,Contenitore
17849782168879906,Additiva
17845104424961957,Gioia
17845104424961957,Contenitore
17845104424961957,Divergente
17849559250871050,Fiducia
17849559250871050,Contenitore
17849559250871050,Parallela
17844309169950681,Neutro
17844309169950681,Contenitore
17844309169950681,Parallela
18024774535254535,Fiducia
18024774535254535,Contenitore
18024774535254535,Additiva
17845927021926998,Fiducia
17845927021926998,Contenitore
17845927021926998,Parallela
18127503220021929,Incomprensibile
17845895698945554,Fiducia
17845895698945554,Gioia
17845895698945554,Contenitore
17845895698945554,Additiva
17845895698945554,Parallela
17950597309314669,Disgusto
17950597309314669,Offensivita
17950597309314669,Contenitore
17950597309314669,Additiva
18130976494037613,Fiducia
18130976494037613,Additiva
17861367361708868,Incomprensibile
18117160261072949,Rabbia
18117160261072949,Offensivita
18117160261072949,Contenitore
18117160261072949,Additiva
17868852136608356,Fiducia
17868852136608356,Contenitore
17868852136608356,Additiva
17847003388928024,Incomprensibile
18022427179260995,Fiducia
18022427179260995,Contenitore
18022427179260995,Additiva
18129571357006435,Fiducia
18129571357006435,Contenitore
18129571357006435,Parallela
17904431851424449,Fiducia
17904431851424449,Contenuto
17904431851424449,Additiva
17904431851424449,Parallela
17871176665598272,Neutro
17871176665598272,Additiva
17863026607671464,Fiducia
17863026607671464,Contenitore
17863026607671464,Parallela
18106049620098181,Fiducia
18106049620098181,Contenitore
18106049620098181,Additiva
17849795425881524,Incomprensibile
17879645089522640,Fiducia
17879645089522640,Contenitore
17879645089522640,Additiva
17908695802396241,Fiducia
17908695802396241,Contenitore
17908695802396241,Additiva
17846910790930118,Fiducia
17846910790930118,Contenitore
17846910790930118,Additiva
17842358680995425,Amore
17842358680995425,Contenitore
17842358680995425,Parallela
17903977183424224,Neutro
17903977183424224,Contenitore
17903977183424224,Additiva
18128764579045584,Amore
18128764579045584,Contenitore
18128764579045584,Additiva
17846861359931136,Gioia
17846861359931136,Ironia
17846861359931136,Additiva
17858939236736947,Incomprensibile
17874887824556217,Fiducia
17874887824556217,Contenitore
17874887824556217,Additiva
17859621721732316,Amore
17859621721732316,Parallela
17850544069844936,Fiducia
17850544069844936,Contenitore
17850544069844936,Additiva
18093018877184294,Fiducia
18093018877184294,Contenitore
18093018877184294,Additiva
17844572125967173,Anticipazione
17844572125967173,Contenitore
17844572125967173,Additiva
17846776369936090,Fiducia
17846776369936090,Contenitore
17846776369936090,Parallela
17940291313330846,Fiducia
17940291313330846,Contenitore
17940291313330846,Additiva
17895746329449443,Amore
17895746329449443,Contenitore
17895746329449443,Additiva
17876188975557606,Anticipazione
17876188975557606,Contenitore
17876188975557606,Additiva
17911224022400790,Amore
17911224022400790,Contenitore
17911224022400790,Parallela
17959887748306804,Fiducia
17959887748306804,Contenitore
17959887748306804,Additiva
17880530131503972,Disgusto
17880530131503972,Contenuto
17880530131503972,Additiva
17880262273525996,Fiducia
17880262273525996,Contenitore
17880262273525996,Parallela
17842024000988550,Disgusto
17842024000988550,Sorpresa
17842024000988550,Contenuto
17842024000988550,Additiva
17881354687517957,Fiducia
17881354687517957,Contenitore
17881354687517957,Parallela
17854627087803289,Incomprensibile
17845928095899485,Fiducia
17845928095899485,Contenitore
17845928095899485,Additiva
17842348162996031,Fiducia
17842348162996031,Contenitore
17842348162996031,Additiva
18105906301096198,Neutro
18105906301096198,Contenitore
17870329621602661,Amore
17870329621602661,Contenitore
17864415571654912,Amore
17864415571654912,Contenitore
17864415571654912,Parallela
17902798249417881,Fiducia
17902798249417881,Contenitore
18042779932235472,Fiducia
18042779932235472,Contenitore
18042779932235472,Additiva
17898647677439491,Neutro
17898647677439491,Contenitore
17898647677439491,Additiva
17940308767331114,Amore
17983686523289388,Incomprensibile
17915584333391533,Fiducia
17915584333391533,Contenitore
17915584333391533,Parallela
17889068644463498,Neutro
17853749638811222,Fiducia
17853749638811222,Contenitore
17915628436385156,Fiducia
17915628436385156,Ironia
17915628436385156,Contenitore
17915628436385156,Additiva
18099115072121904,Incomprensibile
17915703670381039,Fiducia
17915703670381039,Contenitore
17915703670381039,Parallela
17921791000375436,Fiducia
17921791000375436,Contenitore
18008524597275284,Neutro
18008524597275284,Contenitore
18008524597275284,Additiva
17844208084974312,Fiducia
17844208084974312,Parallela
18104354944109343,Fiducia
18104354944109343,Contenitore
17944765039322180,Fiducia
17944765039322180,Contenitore
17944765039322180,Parallela
17940051913336915,Fiducia
17940051913336915,Contenitore
17911204951396108,Fiducia
17911204951396108,Contenitore
2241718498652923685,Neutro
